URL,Price,Material,TotalArea,RoomsNumber,ApartmentFloorNumber,MaxFloorNumber,Latitude,Longitude,ApartmentAge
https://blagovist.ua/object/33659260,253776.88844422213,Монолит,92.3,2,10,28,50.421403,30.552503,спецпроект 2011-2015 гг.
https://blagovist.ua/object/33659263,386818.40920460236,Монолит,128.9,3,11,28,50.421403,30.552503,спецпроект 2011-2015 гг.
https://blagovist.ua/object/50364397,161518.2591295648,Монолит,102.5,2,4,9,50.4234245,30.5137163,спецпроект 2011-2015 гг.
https://blagovist.ua/object/117477138,68996.99849924963,Кирпич,71,3,2,10,50.463602,30.351792,серия КП
https://blagovist.ua/object/33659264,386818.40920460236,Монолит,128.9,4,11,28,50.421403,30.552503,спецпроект 2011-2015 гг.
https://blagovist.ua/object/33659266,249987.49374687346,Кирпич,182.2,4,13,25,50.4299094,30.5205755,спецпроект 2011-2015 гг.
https://blagovist.ua/object/117480785,377063.531765883,Кирпич,153,3,25,25,50.400534,30.5203091,спецпроект 2000-2005 гг.
https://blagovist.ua/object/285236306,269984.99249624816,Кирпич,134.5,4,3,23,50.4624229,30.4933058,спецпроект 2011-2015 гг.
https://blagovist.ua/object/285237634,99987.49374687344,Кирпич,63,3,4,8,50.435045,30.5295584,60-70-х гг.
https://blagovist.ua/object/285236303,278951.975987994,Кирпич,100,3,14,23,50.4011176,30.5120984,спецпроект 2011-2015 гг.
https://blagovist.ua/object/251683198,50987.993996998506,Монолит,74.7,3,14,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683195,27838.919459729867,Монолит,41.5,1,12,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683196,40707.853926963486,Монолит,62,2,14,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419847240,68996.99849924963,Кирпич,72,2,21,25,50.4069,30.50796,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660254,73986.99349674839,Кирпич,44,1,9,9,50.4342,30.542592,спецпроект 2006-2010 гг.
https://blagovist.ua/object/33660253,157991.49574787394,Газоблок,179,5,19,20,50.3892989,30.4632128,спецпроект 2011-2015 гг.
https://blagovist.ua/object/385907934,124974.98749374688,Кирпич,78.5,2,17,24,50.4688208,30.6021166,спецпроект 2011-2015 гг.
https://blagovist.ua/object/67141518,122986.49324662331,Кирпич,120,3,24,26,50.41598,30.631258,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251683180,23786.893446723363,Монолит,37.6,1,24,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683181,25212.606303151577,Монолит,39.9,1,12,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/421302351,259967.48374187096,Кирпич,85,2,8,27,50.425697,30.525786,спецпроект 2011-2015 гг.
https://blagovist.ua/object/33659255,1449724.8624312158,Кирпич,201,5,8,25,50.4062908,30.5547853,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251683189,40745.37268634317,Монолит,61.9,2,16,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/385911188,649824.9124562282,Кирпич,280,5,3,16,50.511278,30.494734,спецпроект 2000-2005 гг.
https://blagovist.ua/object/117480794,189582.2911455728,Кирпич,107.5,3,8,25,50.428987,30.531896,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683186,24687.34367183592,Монолит,39.9,1,15,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683187,38156.57828914458,Монолит,61.9,2,12,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683184,25250.125062531268,Монолит,39.9,1,12,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/421213812,184967.48374187094,Кирпич,110,3,17,24,50.519605,30.62628,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251683185,24687.34367183592,Монолит,39.9,1,14,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683182,25175.08754377189,Монолит,39.9,1,13,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419464517,90007.50375187595,Керамзито-бетон,99,3,8,20,50.493864,30.447194,АППС-люкс
https://blagovist.ua/object/420907378,95972.98649324663,Керамзито-бетон,105,3,17,25,50.4116843,30.6161112,АППС-люкс
https://blagovist.ua/object/420336108,59992.496248124065,Кирпич,104,2,7,7,50.3860615,30.697879,спецпроект 2006-2010 гг.
https://blagovist.ua/object/117480799,189582.2911455728,Кирпич,107.5,3,13,25,50.428987,30.531896,спецпроект 2016-2020 гг.
https://blagovist.ua/object/420819976,154989.99499749875,Кирпич,56,1,2,5,50.4439604,30.5380201,Доревол.
https://blagovist.ua/object/117480798,189582.2911455728,Кирпич,107.5,3,12,25,50.428987,30.531896,спецпроект 2016-2020 гг.
https://blagovist.ua/object/117480797,189582.2911455728,Кирпич,107.5,3,11,25,50.428987,30.531896,спецпроект 2016-2020 гг.
https://blagovist.ua/object/385889551,204964.98249124564,Монолит,146,3,12,36,50.402088,30.628069,спецпроект 2006-2010 гг.
https://blagovist.ua/object/83918117,249987.49374687346,Кирпич,74.2,2,15,23,50.462803,30.505699,спецпроект 2011-2015 гг.
https://blagovist.ua/object/420652698,179977.4887443722,Кирпич,60,2,7,21,50.420411,30.531693,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419564177,69484.7423711856,Кирпич,70,2,15,16,50.460162,30.595451,совмин
https://blagovist.ua/object/285225583,279964.98249124567,Кирпич,100,2,3,5,50.4396041,30.5207406,Сталинка
https://blagovist.ua/object/33659243,89894.94747373687,Кирпич,40,1,4,4,50.442845,30.522499,Доревол.
https://blagovist.ua/object/50364374,69484.7423711856,Газоблок,52,1,19,25,50.41826,30.6348248,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419733403,119984.99249624813,Кирпич,56.2,3,3,5,50.4368064,30.5525655,Хрущевский проект
https://blagovist.ua/object/285224255,134992.49624812408,Кирпич,78,2,3,6,50.4396406,30.502109,Сталинка
https://blagovist.ua/object/251683176,25250.125062531268,Монолит,37.6,1,14,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/117477162,67983.991995998,Керамзито-бетон,72,3,10,16,50.4079805,30.4048101,серия КТ
https://blagovist.ua/object/419874838,110005.00250125064,Кирпич,90,2,5,8,50.440515,30.5186183,Сталинка
https://blagovist.ua/object/419787226,99987.49374687344,Кирпич,70,2,7,34,50.4475824,30.4869074,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683172,25662.831415707857,Монолит,36.3,1,15,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660237,70985.49274637319,Кирпич,55.5,2,5,5,50.421092,30.542076,Сталинка
https://blagovist.ua/object/420874740,79989.99499749875,Керамзито-бетон,90,3,1,14,50.3918249,30.4728742,серия КТУ
https://blagovist.ua/object/251683179,23786.893446723363,Монолит,37.6,1,24,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/83918106,185792.8964482241,Кирпич,97.8,3,18,23,50.4624229,30.4933058,спецпроект 2011-2015 гг.
https://blagovist.ua/object/385891883,191683.34167083542,Кирпич,71,2,5,24,50.420411,30.531693,спецпроект 2011-2015 гг.
https://blagovist.ua/object/385888236,73986.99349674839,Газоблок,67,2,6,25,50.507885,30.468222,спецпроект 2011-2015 гг.
https://blagovist.ua/object/83918109,209992.49624812408,Кирпич,133.5,4,9,23,50.462803,30.505699,спецпроект 2011-2015 гг.
https://blagovist.ua/object/83918104,294972.48624312156,Кирпич,136.3,3,5,23,50.462803,30.505699,спецпроект 2011-2015 гг.
https://blagovist.ua/object/83918105,214982.49124562283,Кирпич,137,3,11,23,50.462803,30.505699,спецпроект 2011-2015 гг.
https://blagovist.ua/object/50364386,119984.99249624813,Кирпич,82,2,9,24,50.5107043,30.4493487,спецпроект 2006-2010 гг.
https://blagovist.ua/object/67139235,349974.9874937469,Кирпич,75.9,2,7,12,50.445107,30.522072,Сталинка
https://blagovist.ua/object/420860127,90982.99149574788,Кирпич,91,2,1,24,50.525901,30.462545,спецпроект 2011-2015 гг.
https://blagovist.ua/object/33659236,110005.00250125064,Керамзито-бетон,100,3,21,22,50.502787,30.435146,серия КТУ
https://blagovist.ua/object/33660225,84979.98999499751,Кирпич,54.6,1,21,22,50.4202168,30.5330983,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683167,21010.505252626313,Монолит,30,1,21,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/285236336,119984.99249624813,Кирпич,104.5,3,2,19,50.493769,30.446913,спецпроект 2011-2015 гг.
https://blagovist.ua/object/33660222,278951.975987994,Кирпич,184.4,5,13,14,50.4174081,30.5280531,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419950293,81978.48924462232,Монолит,51,1,5,16,50.4511433,30.4869545,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683162,19209.6048024012,Монолит,30,1,13,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/421213835,59992.496248124065,Кирпич,55,2,4,5,50.4541194,30.6130304,Сталинка
https://blagovist.ua/object/251683163,21010.505252626313,Монолит,30,1,20,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419708483,124974.98749374688,Кирпич,145,4,4,5,50.468611,30.520071,"коттедж. тип"
https://blagovist.ua/object/419890054,56990.99549774888,Кирпич,50,1,15,19,50.411272,30.407121,спецпроект 2011-2015 гг.
https://blagovist.ua/object/251683168,21010.505252626313,Монолит,31.9,1,17,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683169,24349.674837418712,Монолит,36.3,1,11,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/201358840,167971.48574287145,Кирпич,112,4,1,5,50.420489,30.536527,Сталинка
https://blagovist.ua/object/419879790,88994.49724862432,Керамзито-бетон,97,3,24,25,50.4182379,30.6269807,АППС-люкс
https://blagovist.ua/object/201357514,314969.98499249626,Кирпич,100,3,5,5,50.446293,30.532909,Сталинка
https://blagovist.ua/object/50360794,84979.98999499751,Кирпич,68,2,1,5,50.4765078,30.4364254,Хрущевский проект
https://blagovist.ua/object/421293803,474987.49374687346,Кирпич,120,4,14,30,50.427327,30.547265,спецпроект 2011-2015 гг.
https://blagovist.ua/object/285223024,97998.99949974989,Кирпич,114,3,12,24,50.4076231,30.6112419,спецпроект 2006-2010 гг.
https://blagovist.ua/object/421195499,150000.0,Кирпич,109,2,7,25,50.5252767,30.4660893,спецпроект 2011-2015 гг.
https://blagovist.ua/object/420639787,96985.99299649826,Керамзито-бетон,96,3,16,16,50.518371,30.610863,АППС-люкс
https://blagovist.ua/object/83926558,84979.98999499751,Монолит,57,2,18,26,50.4232299,30.6034643,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419790852,55002.50125062532,Монолит,50.4,1,23,26,50.3906872,30.4966077,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419686500,75000.0,Кирпич,91,3,23,25,50.3887147,30.6253784,спецпроект 2016-2020 гг.
https://blagovist.ua/object/285236221,59992.496248124065,Панель,55,2,8,9,50.443682,30.5952909,чешский проект
https://blagovist.ua/object/83926550,84979.98999499751,Кирпич,91,3,21,24,50.5166849,30.6000307,спецпроект 2006-2010 гг.
https://blagovist.ua/object/421319286,79989.99499749875,Керамзито-бетон,86,3,16,21,50.4996057,30.5767154,спецпроект 2000-2005 гг.
https://blagovist.ua/object/285236222,92971.48574287145,Кирпич,75,3,7,15,50.4469773,30.5921178,совмин
https://blagovist.ua/object/104692,1999749.874937469,Кирпич,192,4,19,20,50.445604,30.497638,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419955089,127001.00050025014,Кирпич,74,2,14,23,50.4248548,30.5231196,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419789873,219972.4862431216,Кирпич,78.8,2,9,18,50.4271149,30.5138483,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419841193,144972.48624312156,Монолит,80,2,13,22,50.4140557,30.5386877,спецпроект 2011-2015 гг.
https://blagovist.ua/object/385906521,75000.0,Кирпич,65,2,10,23,50.3772755,30.541516,спецпроект 2011-2015 гг.
https://blagovist.ua/object/285238891,260980.49024512258,Кирпич,82.9,2,12,23,50.418143,30.539082,спецпроект 2016-2020 гг.
https://blagovist.ua/object/420169218,58004.0020010005,Керамзито-бетон,55.9,2,1,16,50.508003,30.613175,серия Т4
https://blagovist.ua/object/83925211,278951.975987994,Кирпич,112,3,3,4,50.446861,30.519142,Доревол.
https://blagovist.ua/object/419955091,75487.74387193598,Керамзито-бетон,70,2,23,24,50.3987456,30.6126685,спецпроект 2016-2020 гг.
https://blagovist.ua/object/201356202,199974.98749374688,Кирпич,100,3,15,25,50.4296794,30.5139638,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419940837,114994.99749874938,Кирпич,130,5,17,25,50.4653988,30.3266406,спецпроект 2016-2020 гг.
https://blagovist.ua/object/285224331,269984.99249624816,Кирпич,160,4,5,5,50.428801,30.529762,Сталинка
https://blagovist.ua/object/251683254,46598.29914957479,Монолит,74.7,3,23,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/218122891,143996.99849924963,Кирпич,114,3,4,18,50.4286735,30.5485175,спецпроект 80-х
https://blagovist.ua/object/83926576,24987.49374687344,Кирпич,23,1,3,4,50.3957197,30.5299042,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251683255,52676.33816908455,Монолит,79.9,3,17,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683252,46598.29914957479,Монолит,74.7,3,18,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419661305,169997.4987493747,Газоблок,131,4,6,7,50.3405297,30.4766185,спецпроект 2011-2015 гг.
https://blagovist.ua/object/251683250,46598.29914957479,Монолит,74.7,3,18,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419789847,71998.49924962482,Кирпич,81,2,14,24,50.4069,30.50796,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683251,110980.49024512256,Кирпич,129.5,4,8,25,50.391687,30.605748,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419890127,254977.4887443722,Кирпич,114,3,21,22,50.4135846,30.5459241,спецпроект 2011-2015 гг.
https://blagovist.ua/object/285236241,63481.74087043522,Кирпич,40,1,10,16,50.392923,30.4750276,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683256,50200.100050025016,Монолит,79.9,3,24,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/285237576,91920.96048024013,Кирпич,72,2,12,25,50.4135401,30.6071608,спецпроект 2000-2005 гг.
https://blagovist.ua/object/251683257,52676.33816908455,Монолит,80.1,3,12,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/167799209,121598.2991495748,Кирпич,149.2,4,25,25,50.4241181,30.4673971,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683244,38194.097048524265,Монолит,62,2,24,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683242,27988.994497248626,Монолит,43.4,1,22,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419789857,199974.98749374688,Кирпич,129,3,5,23,50.418143,30.539082,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419889158,84004.50225112557,Кирпич,72,2,2,9,50.4367752,30.5027085,чешский проект
https://blagovist.ua/object/251683249,44534.76738369185,Монолит,67.8,2,24,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/234901667,45997.99899949975,Панель,48,2,9,9,50.4272237,30.4173629,чешский проект
https://blagovist.ua/object/419649661,130002.50125062533,Монолит,75,2,24,35,50.4388283,30.6101722,спецпроект 2011-2015 гг.
https://blagovist.ua/object/251683247,26488.24412206103,Монолит,41.5,1,21,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/285236258,259967.48374187096,Кирпич,103,3,5,21,50.407541,30.556827,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683248,42508.7543771886,Монолит,67.8,2,23,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683245,38194.097048524265,Монолит,62,2,23,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/201357552,1847798.899449725,Кирпич,310,4,8,21,50.441728,30.549175,спецпроект 2011-2015 гг.
https://blagovist.ua/object/420877073,810030.0150075038,Кирпич,540,1,5,6,50.451047,30.506266,Сталинка
https://blagovist.ua/object/419751216,75000.0,Керамзито-бетон,81,3,20,25,50.3859926,30.6245988,серия КТУ
https://blagovist.ua/object/16870102,344947.4737368685,Кирпич,100.1,3,12,22,50.4375558,30.4999894,спецпроект 2006-2010 гг.
https://blagovist.ua/object/16870101,338944.4722361181,Кирпич,100,2,12,22,50.4375558,30.4999894,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419488433,55002.50125062532,Керамзито-бетон,69.5,3,3,9,50.4154375,30.6170585,96 серия
https://blagovist.ua/object/251683232,38156.57828914458,Монолит,61.9,2,24,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/67146487,299962.4812406203,Кирпич,100,3,20,24,50.4011176,30.5120984,спецпроект 2011-2015 гг.
https://blagovist.ua/object/251683231,38156.57828914458,Монолит,61.9,2,23,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683236,26488.24412206103,Монолит,41.3,1,24,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419892727,79989.99499749875,Панель,68.7,3,9,10,50.4079589,30.6552866,96 серия
https://blagovist.ua/object/67146488,179977.4887443722,Кирпич,81,3,4,5,50.4441002,30.5235268,Доревол.
https://blagovist.ua/object/251683234,26488.24412206103,Монолит,41.3,1,23,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/218109890,75000.0,Кирпич,45.4,2,3,5,50.3947135,30.5073609,Хрущевский проект
https://blagovist.ua/object/117467440,295760.38019009505,Монолит,159.9,3,18,27,50.425697,30.525786,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419837969,205977.98899449725,Кирпич,118,4,17,19,50.4249317,30.5344498,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419813979,55002.50125062532,Панель,58,3,1,9,50.4270746,30.6142308,чешский проект
https://blagovist.ua/object/420754697,159979.9899949975,Кирпич,44,1,4,6,50.462276,30.517673,Доревол.
https://blagovist.ua/object/285226961,70010.00500250126,Кирпич,90,4,3,16,50.406231,30.5021944,спецпроект 1990-1999 гг.
https://blagovist.ua/object/251672587,1249749.874937469,Кирпич,360,7,2,4,50.442781,30.529356,Сталинка
https://blagovist.ua/object/83925257,139982.49124562283,Кирпич,70,3,5,5,50.425455,30.5177264,Доревол.
https://blagovist.ua/object/385907890,78976.98849424713,Кирпич,39.3,2,3,6,50.4497109,30.5096736,Хрущевский проект
https://blagovist.ua/object/83925259,126475.73786893448,Кирпич,75,2,4,9,50.4718968,30.5117286,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419952846,110680.34017008505,Кирпич,75,2,18,30,50.454272,30.5934116,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419738251,71998.49924962482,Керамзито-бетон,104,4,9,16,50.5241331,30.6150268,серия АППС
https://blagovist.ua/object/117467439,258241.62081040523,Монолит,139.6,3,18,27,50.425697,30.525786,спецпроект 2006-2010 гг.
https://blagovist.ua/object/83925253,314969.98499249626,Кирпич,165.6,4,20,25,50.4170291,30.5244935,спецпроект 2000-2005 гг.
https://blagovist.ua/object/117467438,267658.8294147074,Монолит,144.7,3,18,27,50.425697,30.525786,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251683224,25175.08754377189,Монолит,39.9,1,21,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251673884,472361.1805902952,Кирпич,188.9,3,8,46,50.437671,30.5374,спецпроект 2011-2015 гг.
https://blagovist.ua/object/421303757,84979.98999499751,Кирпич,53.5,2,2,17,50.447401,30.503239,спецпроект 70-х
https://blagovist.ua/object/419951527,71998.49924962482,Монолит,45,1,20,20,50.4448539,30.4415612,спецпроект 2011-2015 гг.
https://blagovist.ua/object/83925291,598799.39969985,Кирпич,120,2,6,14,50.4473935,30.5909327,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419710723,58979.489744872444,Панель,77,3,19,25,50.379499,30.469085,серия КТУ
https://blagovist.ua/object/419932369,119984.99249624813,Кирпич,44,1,20,24,50.433465,30.513191,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419889103,55002.50125062532,Кирпич,45.5,1,3,26,50.4060956,30.552806,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419584629,70985.49274637319,Кирпич,75,2,11,25,50.4573638,30.6305758,спецпроект 2016-2020 гг.
https://blagovist.ua/object/117467428,185905.4527263632,Монолит,100.5,2,18,27,50.4267948,30.5350347,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251683217,30390.195097548778,Монолит,37.6,1,19,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660192,900075.0375187595,Кирпич,190,3,7,21,50.407541,30.556827,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660199,189994.99749874938,Кирпич,105,3,18,25,50.4249317,30.5344498,спецпроект 2011-2015 гг.
https://blagovist.ua/object/251683215,30390.195097548778,Монолит,37.6,1,17,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/83925288,114994.99749874938,Кирпич,50,2,2,3,50.451674,30.507151,Доревол.
https://blagovist.ua/object/251683213,30390.195097548778,Монолит,37.6,1,16,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/420572103,159979.9899949975,Кирпич,91,3,4,4,50.4359471,30.5140101,Доревол.
https://blagovist.ua/object/419793084,189994.99749874938,Кирпич,106,3,4,4,50.4644513,30.5235821,Доревол.
https://blagovist.ua/object/421218692,139982.49124562283,Кирпич,85,2,3,5,50.4475331,30.5043749,Доревол.
https://blagovist.ua/object/16872752,133979.48974487244,Кирпич,134,4,4,5,50.4912463,30.4265019,"коттедж. тип"
https://blagovist.ua/object/33659195,719984.9924962482,Кирпич,145,4,13,25,50.410159,30.5448809,спецпроект 2011-2015 гг.
https://blagovist.ua/object/104678,55002.50125062532,Панель,76,3,5,9,50.42674,30.639585,чешский проект
https://blagovist.ua/object/16872753,122986.49324662331,Кирпич,137,4,4,5,50.4912463,30.4265019,"коттедж. тип"
https://blagovist.ua/object/419889106,105052.52626313157,Кирпич,104,3,3,26,50.4060956,30.552806,Хрущевский проект
https://blagovist.ua/object/419931035,107003.50175087544,Кирпич,74,3,4,5,50.4757192,30.4741771,Сталинка
https://blagovist.ua/object/419931034,150000.0,Кирпич,65,2,13,16,50.4531895,30.4886733,спецпроект 2006-2010 гг.
https://blagovist.ua/object/16872750,122986.49324662331,Кирпич,136.9,4,3,5,50.4912463,30.4265019,"коттедж. тип"
https://blagovist.ua/object/16872751,122986.49324662331,Кирпич,135.9,4,3,5,50.4912463,30.4265019,"коттедж. тип"
https://blagovist.ua/object/16872749,122986.49324662331,Кирпич,137,4,2,5,50.4912463,30.4265019,"коттедж. тип"
https://blagovist.ua/object/16872748,79989.99499749875,Кирпич,136,4,1,5,50.4912463,30.4265019,"коттедж. тип"
https://blagovist.ua/object/251683207,21010.505252626313,Монолит,30.4,1,23,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660184,44009.50475237619,Кирпич,77.7,2,16,26,50.496913,30.4671187,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683205,26488.24412206103,Монолит,41.3,1,17,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660182,41008.004002001006,Кирпич,60.9,1,11,26,50.496913,30.4671187,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683203,27726.363181590797,Монолит,41.3,1,14,26,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/419559688,57478.739369684845,Панель,68.5,2,4,9,50.3861564,30.4485145,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683201,20485.242621310656,Монолит,30.4,1,14,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/251683202,19509.75487743872,Монолит,30.4,1,14,25,50.4128865,30.4760253,спецпроект 2016-2020 гг.
https://blagovist.ua/object/33660185,42996.49824912457,Кирпич,71.9,2,16,26,50.496913,30.4671187,спецпроект 2016-2020 гг.
https://blagovist.ua/object/83915821,144972.48624312156,Кирпич,83.4,2,19,23,50.4276229,30.5936575,спецпроект 2000-2005 гг.
https://blagovist.ua/object/421177674,64982.49124562282,Кирпич,50,1,4,10,50.423011,30.646215,спецпроект 1990-1999 гг.
https://blagovist.ua/object/117484307,239969.98499249626,Кирпич,165,4,9,14,50.419243,30.5296743,спецпроект 2011-2015 гг.
https://blagovist.ua/object/419956318,200987.99399699853,Кирпич,206,5,27,28,50.4098854,30.6334754,спецпроект 2000-2005 гг.
https://blagovist.ua/object/420855649,90007.50375187595,Монолит,110.9,4,6,19,50.440538,30.639528,спецпроект 1990-1999 гг.
https://blagovist.ua/object/419943010,179977.4887443722,Кирпич,80,3,9,25,50.4110891,30.5431604,спецпроект 2011-2015 гг.
https://blagovist.ua/object/420073123,58004.0020010005,Керамзито-бетон,99.5,3,10,10,50.439358,30.6519095,серия ЕС
https://blagovist.ua/object/117468734,769884.9424712356,Кирпич,173.2,5,4,5,50.447252,30.532936,Доревол.
https://blagovist.ua/object/67146447,76988.49424712357,Кирпич,70,2,18,22,50.4156266,30.626278,спецпроект 2006-2010 гг.
https://blagovist.ua/object/420681229,90007.50375187595,Кирпич,66,3,2,9,50.494887,30.518895,96 серия
https://blagovist.ua/object/117468731,769884.9424712356,Кирпич,173.2,4,4,5,50.447252,30.532936,реконстр.
https://blagovist.ua/object/420823238,105990.49524762382,Кирпич,75,3,19,25,50.418931,30.642702,спецпроект 2006-2010 гг.
https://blagovist.ua/object/419517856,79989.99499749875,Керамзито-бетон,87,3,14,19,50.4996057,30.5767154,спецпроект 2000-2005 гг.
https://blagovist.ua/object/420218642,150000.0,Кирпич,71,3,1,8,50.433255,30.505337,спецпроект 80-х
https://blagovist.ua/object/420668271,124974.98749374688,Кирпич,67,1,3,22,50.4375558,30.4999894,спецпроект 2006-2010 гг.
https://blagovist.ua/object/251672549,94997.49874937469,Керамзито-бетон,80,3,17,25,50.4562882,30.3881031,спецпроект 2000-2005 гг.
https://blagovist.ua/object/50365613,54477.23861930966,Кирпич,57,2,2,3,50.482658,30.510919,Сталинка
https://blagovist.ua/object/285229197,429964.98249124567,Кирпич,291,7,16,19,50.447641,30.505395,спецпроект 2006-2010 гг.
https://blagovist.ua/object/117484317,95972.98649324663,Кирпич,81,4,1,9,50.400472,30.5142773,спецпроект 70-х
https://blagovist.ua/object/67146454,55002.50125062532,Кирпич,43,2,2,5,50.4531243,30.6197755,Хрущевский проект
https://blagovist.ua/object/117484319,1998624.3121560782,Кирпич,335,5,7,11,50.4445961,30.542411,спецпроект 2006-2010 гг.
https://blagovist.ua/object/285214947,70010.00500250126,Кирпич,84,3,5,5,50.437855,30.456472,Сталинка
https://blagovist.ua/object/285232710,474987.49374687346,Кирпич,113.1,3,16,22,50.4106795,30.5455095,спецпроект 2011-2015 гг.
